lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank,solvent_blank_media
2_Homocysteine,-0.054046110583310415,8.586395888345475,0.14809176200796736,0.7003656494337307,0.9993770129592536,136 -> 90,POS2,1579.880115509,1451.9200935361,1745.9001197812,1664.4801139835,1483.8600959776,1532.560115814,1854.8001365665,1379.0400848389,1531.4001083373,1150.3400802608
2_hydrocortisone,-0.01235881594374938,8.416572420809953,0.007710694459127532,0.9300272444703317,0.9993770129592536,361.2 -> 297.1,NEG2,1402.5401039122,1413.6800956725,1400.6600990295,1398.2200927735,1406.9200973509,1403.6000938414,1396.3801116944,1394.9000930787,1402.820098877,1400.7601013184
2_Hydroxybupropion,0.11697038787152464,8.951750282153915,0.698509935046081,0.40328483105106605,0.9993770129592536,256.1 -> 139,POS2,1733.9201164249,2128.1401710512,2141.0001525878,1742.3801155096,2030.7601127628,2058.5801239023,2297.3401603702,2065.4601402288,2119.0601692199,2048.7601165776
2_Hypotaurine,-0.00424894695678259,8.418595357912423,9.11448177905505e-4,0.9759153642129299,0.9993770129592536,108 -> 64,NEG2,1402.8400955201,1399.6201095582,1398.9800987242,1407.7201004028,1406.3000984191,1412.2801055908,1407.6800918576,1401.3801002504,1401.2601013184,1409.0401000979
2_Inosine,-0.005326165177860414,8.218900195310749,0.0014242564472298214,0.9698955236582364,0.9993770129592536,267.1 -> 108,NEG1,1221.9200782778,1224.3200836181,1218.5000839232,1217.1000862121,1227.1600875854,1225.620082855,1221.1800727844,1220.1000938413,1225.900085449,1223.04006958
2_Isocitrate,-0.007141103042692393,8.411206474141908,0.0025739801141249075,0.9595371586466132,0.9993770129592536,191 -> 85,NEG2,1399.0801010129,1398.8200912476,1395.0600929259,1389.3400993346,1401.7601127623,1399.9201011659,1394.6401062011,1392.8000984189,1401.7201042175,1399.380092621
2_ketoisovaleric acid,-0.009562359697234919,8.412402751633673,0.004615490902214026,0.9458354632018285,0.9993770129592536,115 -> 70,NEG2,1405.8400993344,1400.8401184079,1394.4401092524,1390.4600982666,1402.1200942993,1401.6000976563,1392.8200950624,1392.5401039124,1402.6601181029,1399.4401054384
2_Kynurenine; 4_Kynurenine,-0.007651603701231605,8.217678312785077,0.002939302667149535,0.9567636022232365,0.9993770129592536,207.1 -> 144,NEG1,1224.3800888062,1220.3200874331,1217.8400917051,1218.1800880431001,1226.8800811767,1222.4000816345,1217.2600784302,1218.3800773621,1226.7000808713,1225.6600837707
2_Kynurenine; 4_Kynurenine,-0.007651603701231605,8.217678312785077,0.002939302667149535,0.9567636022232365,0.9993770129592536,207.1 -> 144,NEG2,1402.9200935364,1397.9601097104,1392.4801101684,1387.7400932312,1400.9200935364,1399.7201080319,1392.7600860596,1392.8401031493,1398.4400978087,1397.4601020811
2_L-(-)-3-Phenyllactic acid,-0.006879996894232889,8.412635401037196,0.002389299581406823,0.9610145591815065,0.9993770129592536,165.1 -> 103.1,NEG2,1402.5401039122,1399.3800964356,1396.040107727,1390.6001014709,1404.480091095,1401.2601013187,1393.5000839231,1397.0200843811,1400.6600914,1398.4601020813
2_L-2-Aminobutyric acid,-0.14104758833275288,8.941511923315586,1.0153272925858647,0.31362995847285524,0.9993770129592536,104.1 -> 41,POS1,2041.1801528937,2026.5601348875,2227.2801628129,2107.4401435852,1902.4001045231,2019.8001327515,1949.6001472477,1790.2201271061,2108.8201560981,1495.5801124573
2_L-Arabitol; 3_Xylitol,-0.008344677936479805,9.224168448995414,0.0035724495481062046,0.952338841708742,0.9993770129592536,151.1 -> 59,NEG1,2458.4001770018,2458.4401741033,2461.0201911922,2441.4801673888,2462.3601722718,2461.3601684569,2443.1001853939,2455.5401802058,2460.440181732,2445.2401733396
2_L-Aspartic Acid,-0.006449757737798793,8.411245289763226,0.0020997695677559824,0.9634511333037685,0.9993770129592536,132 -> 88,NEG2,1398.3600997925,1397.6200981138,1394.7400970457,1393.7200965882,1402.8201026918,1400.6000938415,1395.8400993346,1394.7200965879,1395.1201019288,1397.3201026917
2_L-Carnitine,0.09444346959756153,8.9198255725318,0.4549768384943702,0.4999809594670635,0.9993770129592536,162.1 -> 60.1,POS2,1862.6201286317,1813.5201301591,2034.3001365654,1817.3401222225,1507.8401031493,2423.1601715084,2147.8201560978,2012.3401412966,2297.8201560965,1656.9001121516999
2_L-Dihydroorotic acid,-0.008184852043944642,8.414509649473072,0.0033817113020935263,0.9536271695432483,0.9993770129592536,157 -> 70,NEG2,1404.1601028443,1402.5000877382,1398.100112915,1393.4600944518,1404.6600875855,1404.0000991821,1396.4800949096,1395.8601036073,1402.700099945,1402.9801025392
2_L-Glutamate,-0.00798819982127018,8.41784147920135,0.003221471522777297,0.9547379643890215,0.9993770129592536,146.1 -> 102.1,NEG2,1415.7801055907,1399.9201011658,1399.2201004027,1397.280101776,1412.4601020816,1407.7600936886,1401.0601005555,1394.500099182,1403.100101471,1415.1200942991
2_L-Phenylalanine,-0.010612510727290808,8.51503925233323,0.005698342753221675,0.9398269476004509,0.9993770129592536,164.1 -> 103.1,NEG2,1470.6801147459,1508.2601051332001,1499.5001106262,1490.9001007079,1493.1201133727,1496.300102234,1501.580104828,1471.7601013182,1580.5201110838,1404.7600975036
2_L-Proline,-0.10507215500601545,10.644022723354855,0.5741042157029828,0.448632604059185,0.9993770129592536,116.1 -> 43.1,POS2,7174.240577696,6261.020477292,6671.1804351817,7294.4605102532,5404.6003913889,7033.4204177847,6700.0404891954,6529.660423281,6126.1204528785,7256.960502624
2_L-Serine,-0.005155834754185093,8.414242036981996,0.001341874401136589,0.9707787442003422,0.9993770129592536,104 -> 42,NEG2,1402.0400962829,1400.0201110838,1395.4001045223,1394.4800949095,1404.0200958249,1405.9601020812,1394.8801040651,1401.5601005553,1401.1000900268,1400.7201004024
2_L-Threonine,-0.00462314120044436,8.222982748861552,0.0010732017788901982,0.973866169016508,0.9993770129592536,118.1 -> 56,NEG1,1226.7400932313,1223.6000938413,1219.8600845336,1223.1800842285,1230.0800819398,1230.6200790408,1223.5600891113,1223.7600898741,1231.5200881957,1221.9600868223
2_L-Tryptophan,-0.007444965478243673,8.244659741989496,0.0027848614092921276,0.9579137415885945,0.9993770129592536,203.1 -> 142.1,NEG1,1242.160095215,1241.5800857545,1254.8600883484,1233.0000877382,1248.6600875855,1237.6600799561,1246.12008667,1243.6400833128,1253.580089569,1221.540081024
2_L-Tyrosine,0.02037907336031566,8.311110869862336,0.02090607183116522,0.8850351290051757,0.9993770129592536,180.1 -> 119,NEG1,1284.2600784302,1283.8000907898,1299.8000869753,1291.1800880431001,1332.2200889583,1290.5000877379,1312.6400871275,1328.5400924683,1306.9600906374,1232.7200889587
2_Lactic acid,0.1471216586440532,9.293852058780237,1.1120555885848558,0.2916355453533146,0.9993770129592536,89 -> 43,NEG2,2390.5601539612,2670.3401718138,2547.2601852407,2573.9601669307,2644.7401885987,3101.2202301029,2907.8802146913,2700.2402038591,1681.5801124571,1688.7201194764
2_Lauric acid,-0.00622341799172585,8.41138467522204,0.001954955335925934,0.9647331236295406,0.9993770129592536,199.2 -> 80,NEG2,1399.6400985718,1398.4201087953,1394.440093994,1389.500102997,1403.240093231,1401.6400947567,1393.9400978086,1393.5000953673,1400.3001060485,1398.3000984191
2_Lycopene,-0.020749189172420874,8.585301648057861,0.021838234912742394,0.8825182455051743,0.9993770129592536,536.4 -> 375.3,POS2,1432.7601013187,1431.2001075749,2005.9801483147,1589.5401115414,1303.2200927733,1675.1801147467,1926.5601463321,1498.7201156618,1371.8200950621,1292.8200950623
2_Malic acid,-0.00936206568930434,8.413157710972458,0.004424247898155931,0.9469677998853162,0.9993770129592536,133 -> 71,NEG2,1405.7001037598,1400.3400917052,1397.0200920106,1391.0201034546,1402.0400924683,1401.7401084901,1394.7201042174,1393.8000946046,1403.720108032,1406.9201049805
2_Maltose,-0.008291370713924091,8.25592939959417,0.003455154334285296,0.9531268918761856,0.9993770129592536,341.1 -> 161,NEG1,1227.9200820924,1249.0800933838,1297.1400909423,1236.9200973508,1248.7400894165,1249.2000846863,1275.5400886536,1238.500087738,1269.0200843811,1227.7200775149
2_Margaric acid,-0.23184948692430202,9.551116441999445,2.767396004387725,0.09620254713621149,0.9993770129592536,271.3 -> 57.1,POS1,3511.8402748125,3504.0402336131,3436.7802238459,2952.6802024836,2507.3201560976,2682.3401947015,3458.1002464305,2868.9001998883,2842.480194092,4365.8003578204
2_meso-Erythritol,-0.006118852679555335,8.218900521794419,0.0018797351717671495,0.9654178211467884,0.9993770129592536,121.1 -> 71,NEG1,1223.5200767516,1223.9000778197,1217.7200889586,1217.4000816344,1226.9400863644,1223.0800819398,1222.5800819397,1219.6000747681,1227.0800857544,1224.7400779722
2_Methionine,-6.549434978870345e-4,8.463593281909464,2.1678309454320477e-5,0.9962850651816846,0.9993770129592536,148 -> 47,NEG2,1442.9400978086,1441.9001083371,1441.06010437,1436.3001174929,1458.4201011658,1447.6601028443,1438.5001029971,1450.1400985718,1481.1601142879,1410.3400993344
2_myo-Inositol,-0.005441217475686346,8.22351663985102,0.0014865598854714168,0.9692444373877332,0.9993770129592536,179.1 -> 99,NEG1,1222.4600906374,1227.4800758361,1220.44008255,1219.8800849915,1226.900085449,1229.0400924679,1224.6400909423,1221.6600799562,1244.5000839233,1223.740085602
2_NAD,-0.006174492549590284,8.270695938061543,0.0019169571671766028,0.965077322793593,0.9993770129592536,662.1 -> 408,NEG1,1269.2800941467,1266.9600906375,1264.1800880432,1260.9200820923,1271.3600845337,1269.3800811769,1267.7000846865,1262.6200828554,1272.380088806,1265.9400978086
2_NADH,-0.006635235734306774,8.269034198523011,0.002213601394368103,0.9624742337353506,0.9993770129592536,664.1 -> 158.9,NEG1,1266.340072632,1267.4600906371,1261.1000900268,1260.680088043,1270.4200935364,1267.4200935362,1264.6800956724,1261.2000846864,1272.1200981138,1265.7400856016
2_NADP,-0.005872288415690683,8.269078047372988,0.0017338176654120296,0.9667863740881378,0.9993770129592536,742.1 -> 408,NEG1,1265.2400856017,1266.5200843812,1262.180088043,1260.9400787357,1272.100086212,1269.2600860597,1262.5400886531,1261.5800857542,1271.360080719,1265.4400863647
2_NADPH,-0.00694811063645463,8.269605112962589,0.002427347188184492,0.9607056289277883,0.9993770129592536,744.1 -> 397,NEG1,1265.4400863648,1267.6800956725,1263.3000831604,1263.0600891115,1271.2600936888,1267.8800926207,1265.9000892638,1261.4400901793,1270.1000900269,1265.2000808712
2_Nonanoic acid,0.04616452540451093,8.605172409514605,0.10809884380672408,0.7423190435550969,0.9993770129592536,159.1 -> 89.1,POS2,1503.9001197821,1299.9800949098,1941.7001457219,1572.6800956725,1345.3200988769,1729.3201446542,1771.2201309199,1705.0001297,1551.9201049808,1210.780086517
2_O-Phosphoethanolamine,-0.0054351990004674455,8.220610396972942,0.001483229883330217,0.9692788870009749,0.9993770129592536,140 -> 63,NEG1,1222.8000907895,1223.5200805664,1219.220085144,1221.3600921627,1229.2600936888,1225.8200836181,1224.8600959776,1218.9400863648,1229.1600837706,1225.3400917051
2_Ornithine,0.24265111034561304,10.235804727596454,3.04986345218159,0.08074393127469531,0.9993770129592536,133.1 -> 70.1,POS1,4331.0602989188,4229.1402702331,4538.3602752674,4717.6603317248,5706.7203674327,4797.5203285215,5976.5204353327,4748.6803398127,5571.060386658,1849.3801422113
2_Oxaloacetate,-0.005546633398574597,8.417777953770216,0.0015531421843589244,0.9685635670943166,0.9993770129592536,131 -> 59,NEG2,1407.8600997925,1405.0801010132,1400.3401107787,1392.7001075743,1408.6800956726,1407.4601020812,1399.7600975035,1403.0601005555,1405.6000976562,1411.6000938414
2_Oxoglutaric acid,-0.006804064097964905,8.23496434505484,0.002325425590416763,0.9615387857294527,0.9993770129592536,145 -> 57.2,NEG1,1236.9200897214,1226.4600868224,1238.0600929259,1238.3800888061,1240.0600814821,1240.5000877381,1232.1800956726,1233.8600959778,1239.0800819397,1245.8200950621
2_Palmitic acid,-0.006183248423959896,8.218182205626842,0.0019194630925147282,0.9650545186591715,0.9993770129592536,255.2 -> 54,NEG1,1222.0800819395,1222.0200767517,1217.8800811767,1218.0400810244,1227.3000907897,1223.8400878904,1219.2000846862,1218.9200859068,1226.9600830078,1221.58008194
2_Pantothenic acid,0.0036649604791250795,8.27489950604861,6.754214694432159e-4,0.9792662142873959,0.9993770129592536,218.1 -> 88,NEG1,1249.3600997923,1256.1200904844,1242.8200874329,1302.3800926208,1291.0800895691,1265.9800834657,1285.400089264,1253.9600830076,1290.2200965881,1218.0800743105
2_progesterone,0.03769918648205983,9.728428211054077,0.07336078573069216,0.7865048925376119,0.9993770129592536,315.2 -> 97.1,POS2,2837.7201881422,3531.5202293382,4090.0402946488002,2998.3602066029,2790.5802078245,3491.2002563471,4560.3003082262,3081.8402061481,4072.1202735887,3509.5202369709
2_Propionylcarnitine,-0.012058727533354118,9.150964454856924,0.007455008390638618,0.9311942415604515,0.9993770129592536,218.1 -> 85,POS2,2624.0801658624,1949.4201354977,2615.8802108759,2340.7001762396,2271.5401573187,2289.7001533509,2583.4201889029,2357.5801773071,2010.8601646422,2441.6601753239
2_Pyroglutamic acid,-0.006551675569407815,8.412112111704385,0.002166678263970656,0.9628738027273831,0.9993770129592536,128 -> 52,NEG2,1401.6601066588,1398.8400955201,1395.3801002502,1390.4400978087,1402.5000953672,1403.8801002502,1395.200099945,1393.8400993345,1399.30009079,1398.5400962831
2_Pyruvate,0.024101147764317023,8.522248998142171,0.029410658721995553,0.8638342780758421,0.9993770129592536,89 -> 62,POS2,1477.7401008604,1304.4800872803,1800.9801292418,1440.7601089475,1290.7600860596,1568.520130157,1916.9401283263,1390.0001029969,1433.020107269,1212.9600830078
2_Quinic acid; 5_Quinic acid,-0.003310829509253493,8.219326083964624,5.503490035721481e-4,0.9812837292271346,0.9993770129592536,191.1 -> 93,NEG2,1402.4000968931,1397.5801200867,1397.6000938416,1391.7000923157,1402.5001029968,1401.8600997924,1395.9400939942,1391.9400901795,1398.3600883484,1398.2800941464
2_Quinic acid; 5_Quinic acid,-0.003310829509253493,8.219326083964624,5.503490035721481e-4,0.9812837292271346,0.9993770129592536,191.1 -> 93,NEG1,1221.0800819398,1222.0800895689,1218.2600822448,1218.4600830076,1229.7000770569,1227.0000839234,1224.7800788878,1217.5200881957,1226.3200721742,1223.320083618
2_Raffinose,-0.0049876501729414725,8.218580584943583,0.0012489495416000973,0.97180824493636,0.9993770129592536,503.2 -> 119,NEG1,1222.0000801086,1222.160079956,1217.220085144,1218.3400917054,1227.6400833131,1224.6400947574,1218.540096283,1222.1600761413,1226.5000839233,1221.0000877379
2_Ranitidine,-0.006716086657068166,8.410771766995746,0.00227669330002489,0.9619436126623591,0.9993770129592536,349.1 -> 170.1,NEG2,1399.2000961304,1399.1201057429,1393.2401008609,1388.9801025391,1401.8600997924,1401.0401039121,1393.6201019282,1392.5200920107,1399.660095215,1397.4201011659
2_Retinyl palmitate,0.13875329161618843,8.67022056801541,0.9779588995888899,0.3227032410068104,0.9993770129592536,525.5 -> 95.1,POS2,1573.6801033022,1582.8600959769,1777.720127106,1531.0001182559,1657.6001167296,1785.1401252742,2071.2801551811,1653.4001197811,1447.1801147466,1281.0200881961
2_Shikimic acid,-0.005800212856765081,8.412564722637605,0.0016981581310551164,0.9671295065996393,0.9993770129592536,173 -> 93,NEG2,1402.3201065064,1396.5000915528,1394.0400924681,1392.1001052855,1402.8000946041,1401.1200942996,1399.2601013184,1394.000102997,1402.9600944519,1397.0800971983
2_Spermidine,-0.20822078498236513,9.137952216018618,2.2192430379034924,0.1362998724965984,0.9993770129592536,146.2 -> 72.1,POS2,2116.4801673897,2064.5601272587,2195.5001564024,3494.500267029,1753.1601333623,1905.8401336687,1927.800132752,3016.5202026367,2322.4201583851,1354.5801010128
2_Sphingosine,-0.010308501537419098,8.425082607551506,0.005365518256439161,0.9416074192918767,0.9993770129592536,298.3 -> 239.2,NEG2,1418.3200950621,1412.9201011657,1406.8401031494,1401.1400909424,1416.4001045226,1415.1001052854,1402.4400978088,1399.700099945,1421.5200920108,1398.1201171874
2_Stearic acid,-0.005811933688943063,8.411835163202436,0.001705008742396541,0.9670633088087967,0.9993770129592536,283.3 -> 81,NEG2,1400.8600959777,1397.460102081,1394.5801010134,1390.5201034544,1404.3400917054,1404.3600921629,1393.6200904846,1392.9600906372,1399.8200950621,1399.9600944517
2_Succinic acid,-0.007028749809669332,8.439574111004294,0.002495631152609923,0.9601572183977514,0.9993770129592536,117 -> 73,NEG2,1434.7000961303,1427.4200935365,1422.5200920107,1420.2201042173,1436.6201057432,1445.6800956725,1413.400100708,1416.1001014708,1406.0600967404,1455.2401046751
2_Succinyl-CoA,-0.004521606047560458,8.37794256702314,0.001031101290645653,0.9743837178428527,0.9993770129592536,866 -> 408,NEG2,1401.5001029967,1354.5600929259,1353.4000968933,1347.34009552,1359.0801010132,1357.4600944517,1353.7600936891,1403.0200958251,1355.5200996399,1355.2200927735
2_Sucrose,-0.005721969266587172,8.21808684092792,0.0016437507991822198,0.9676600693427151,0.9993770129592536,341.1 -> 119,NEG1,1224.1000862119,1221.7600936885,1217.1400909424,1215.8600883484,1226.4400863649,1223.3400840759,1218.2400894165,1221.6200904845,1226.960090637,1232.300086975
2_Taurine,-0.006788307914118855,8.222647304804013,0.002313746183287557,0.961635418023003,0.9993770129592536,124 -> 65,NEG1,1224.3600883484,1225.5200920105,1220.6800804137,1222.6400909419,1229.060081482,1226.4400825502,1225.3600845337,1219.7600898742,1236.6200752262,1224.8600883485
2_Testosterone propionate,-0.12351763347282817,8.952374848746395,0.779209431826323,0.3773830327168161,0.9993770129592536,345.2 -> 109.1,POS2,2430.8201408389,2051.5001640324,2175.2601585383,1895.2001304635,1935.8401260374,2113.8001251211,2264.2001686092,1597.0001335148,1860.160106658,2215.9401512144
2_Theanine,-0.0077486591117545064,8.411037255474584,0.0030306048184746137,0.9560978895519138,0.9993770129592536,173.1 -> 84,NEG2,1399.7200927738,1397.7000961302,1397.3201026916,1389.3800888063,1401.2000999448,1400.6800956725,1393.7600975034,1392.8000907899,1399.2201118467,1397.4001045228
2_Thiamine monophosphat,-0.006298444022934212,8.218818041064774,0.001991700289371401,0.9644034498870884,0.9993770129592536,345.1 -> 126,POS1,1841.420124054,1672.4401283262,2570.800182342,1765.8601455686,1685.3801231382,1834.9601249695,1978.6601295467,1882.4601402279,1641.1001129151,1469.4001159668
