Lipid name,logFC,FoldChange,PValue,FDR,C1,C2,C3,C4,C5,AverageC,R1,R2,R3,R4,R5,AverageR,lipid_class
TAG(54:5)_FA 18:1,-0.043681191,0.970176278,0.647363178,0.999011847,1096.340065,1035.580074,1048.500072,1006.680073,1051.800072,1047.780071,947.0200653,1045.440075,1036.600079,1070.140072,972.5200653,1014.344071,
TAG(54:5)_FA 18:2,-0.002451209,0.998302394,0.979488642,0.999011847,1112.200081,1122.060078,993.800087,1037.140072,1089.740078,1070.988079,1178.040081,1014.600067,1052.240078,995.6600761,1094.960083,1067.100077,
TAG(54:5)_FA 20:0,-0.022506482,0.98452075,0.813520837,0.999011847,1073.120064,974.2200699,1024.920074,1172.940075,1052.900066,1059.62007,1097.640083,1042.360065,1060.120079,1009.140068,999.7200737,1041.796074,
TAG(54:5)_FA 20:4,0.026326422,1.018415599,0.782785178,0.999011847,1018.90007,1043.12006,1027.280071,981.1400681,1041.560078,1022.400069,1005.500072,1023.440079,1065.880077,1085.280079,1015.860077,1039.192077,
TAG(54:6)_FA 16:0,0.039828102,1.027991333,0.676935129,0.999011847,987.4200668,1032.74007,1054.480068,942.06007,955.8800659,994.5160683,981.760067,1029.580074,1039.940083,1044.800076,1004.940071,1020.204074,
TAG(54:6)_FA 16:1,0.028673749,1.020073954,0.764363604,0.999011847,973.4200745,974.4000626,1064.140072,942.4800606,962.1200714,983.3120682,959.9800682,1099.240086,966.8600731,1018.520073,959.3400612,1000.788072,
TAG(54:6)_FA 18:0,-8.58E-04,0.999405699,0.992839669,0.999011847,957.6200638,1033.140079,1042.60006,1104.460079,931.0400696,1013.77207,1010.74007,1044.420074,1022.40007,962.3000641,1018.100079,1011.592072,
TAG(54:6)_FA 18:1,-0.019662425,0.986463499,0.8368937,0.999011847,972.3600731,1157.100086,1071.74007,962.1400681,1009.520077,1034.572075,979.2400818,1135.580082,1007.200066,1001.460064,968.9200706,1018.480073,
TAG(54:6)_FA 18:2,0.032291271,1.022634973,0.734990621,0.999011847,1014.800072,1048.480072,1016.060074,1029.940071,1109.720085,1043.800075,1145.600086,991.1600723,1118.420074,1007.400074,1066.50008,1065.816077,
TAG(54:6)_FA 20:0,0.037056886,1.026018601,0.697778406,0.999011847,1062.920074,1003.760075,1048.880081,1040.400078,1015.56007,1034.304076,1098.760071,1027.160076,1100.120071,1048.840073,1022.200069,1059.416072,
TAG(54:6)_FA 20:4,0.068040418,1.048291844,0.476130397,0.999011847,1018.940075,993.3800697,1024.08007,1002.300068,1006.620064,1009.064069,1109.68008,1067.700081,1081.72007,1008.720074,1012.140079,1055.992077,
TAG(54:7)_FA 16:0,-0.042231767,0.971151469,0.657956167,0.999011847,1085.140072,1038.18008,1000.480072,1094.160076,1150.400078,1073.672076,1052.180073,1100.180073,1054.020073,1023.460072,975.100071,1040.988072,
TAG(54:7)_FA 16:1,-0.067723358,0.954142493,0.476813878,0.999011847,1066.340076,1465.480095,999.480072,1043.320076,1113.780079,1137.68008,989.3400726,1094.500069,1310.160107,992.3200722,1034.800072,1084.224078,
TAG(54:7)_FA 18:0,0.129086138,1.09360075,0.175718019,0.992560734,976.480072,975.4800758,1028.740078,1020.720066,1139.840076,1028.252074,1108.380066,948.180069,1586.020119,968.2000732,1011.380062,1124.432078,
TAG(54:7)_FA 18:1,-0.081190995,0.945276965,0.393244458,0.999011847,1055.560062,1312.360085,1311.900097,1098.100082,1081.60009,1171.904083,1055.180073,1463.500114,1024.000076,987.7200661,996.2000656,1105.320079,
TAG(54:7)_FA 18:2,-0.028138127,0.980685106,0.767801111,0.999011847,1073.800072,1085.44009,1080.820076,1224.800083,989.3600731,1090.844079,1102.960072,1067.740067,1049.400078,1111.160072,1010.22007,1068.296072,
TAG(54:7)_FA 20:0,0.049505777,1.034910334,0.603481751,0.999011847,1010.400063,1011.160069,1135.040077,1007.920067,1134.940083,1059.892072,1069.360073,1111.060074,1025.980061,1062.240074,1201.760082,1094.080073,
TAG(54:7)_FA 20:4,-0.052053511,0.964562407,0.583888634,0.999011847,1198.080078,1130.040081,1131.460064,1217.540081,1211.640091,1177.752079,1026.340065,1087.900074,1192.860096,1188.780079,1173.160072,1133.808077,
TAG(54:8)_FA 16:0,-0.07272093,0.950843011,0.446871184,0.999011847,1075.480068,1025.160076,990.4400825,1030.940075,1036.480076,1031.700076,1022.840076,973.8000755,975.5600662,945.8200684,977.4000664,979.0840706,
TAG(54:8)_FA 16:1,0.02157575,1.015067559,0.82158663,0.999011847,1031.620071,995.4000816,934.8600693,975.0400581,967.4800797,980.880072,1060.74007,1009.620071,963.1600685,993.3600731,942.0400696,993.7840706,
TAG(54:8)_FA 18:0,0.01704298,1.011883346,0.858509485,0.999011847,1020.960068,950.3800735,1017.620075,1013.300072,997.7600708,1000.004072,959.4200668,1013.620064,994.1000671,1013.760075,1066.940067,1009.568068,
TAG(54:8)_FA 18:1,0.045673741,1.032165089,0.632795205,0.999011847,1003.280064,983.2200661,972.8400726,982.4600677,1019.060078,992.1720695,1038.980064,992.1600685,1059.020069,1042.360077,979.2600746,1022.356071,
TAG(54:8)_FA 18:2,0.005592374,1.003883861,0.953306881,0.999011847,1024.440071,1028.720078,1052.460075,988.4800606,1036.280071,1026.076071,1089.800079,1054.800068,997.3600807,1006.200077,992.0200653,1028.036074,
TAG(54:8)_FA 20:0,0.005857827,1.004068591,0.951106763,0.999011847,1026.960072,1011.780067,1031.300072,1015.600067,1012.84008,1019.696072,1031.800072,1005.820068,986.7600632,1039.280067,1044.640079,1021.66007,
TAG(54:8)_FA 20:4,-0.032101646,0.977994566,0.736422564,0.999011847,1084.600079,1130.740089,1069.22007,1062.900078,1022.720074,1074.036078,1058.720074,1058.900082,1072.600082,1026.22007,1025.920071,1048.472076,
TAG(56:0)_FA 16:0,0.089436832,1.063954778,0.344338638,0.999011847,1597.060116,1231.160084,1106.82008,1310.640083,1145.240082,1278.184089,1335.740108,1571.060123,1217.62009,1317.740097,1338.000088,1356.032101,
TAG(56:0)_FA 16:1,0.018113796,1.012634678,0.849366221,0.999011847,1110.640072,1017.720074,1081.920071,1010.000069,1056.080074,1055.272072,1118.180088,1029.04007,1096.420071,1037.920071,1050.860077,1066.484075,
TAG(56:0)_FA 18:0,0.046116048,1.032481583,0.628928891,0.999011847,1128.560093,1010.660072,1031.700077,984.100071,998.6000786,1030.724078,1041.560074,1156.140083,1024.160069,1090.200081,996.3200684,1061.676075,
TAG(56:0)_FA 18:1,0.073218361,1.052061003,0.441338326,0.999011847,1233.400093,995.2600708,1094.460079,1060.280071,1171.960087,1111.07208,1289.700085,1193.160069,1155.500076,1135.520077,1059.320072,1166.640076,
TAG(56:0)_FA 18:2,0.033029633,1.023158485,0.729227346,0.999011847,1091.24007,1028.580074,1062.380077,1026.640068,982.8200722,1038.332072,1089.960075,1047.760078,1000.340073,1106.400066,1055.440075,1059.980074,
TAG(56:0)_FA 20:0,0.009304008,1.006469886,0.922275223,0.999011847,1116.680084,1118.600086,1034.440067,1016.920063,1023.40007,1062.008074,1111.720081,1056.600079,999.320076,1129.900082,1035.000076,1066.508079,
TAG(56:0)_FA 20:4,-0.031997532,0.978065146,0.737648247,0.999011847,1089.860073,1035.240078,1004.500065,1078.660072,969.7800713,1035.608072,1013.540066,1025.04007,1031.320072,985.4400673,999.8000641,1011.028068,
TAG(56:1)_FA 16:0,-0.070170635,0.952525331,0.461796658,0.999011847,1115.440083,1034.460068,978.840065,1130.980083,1210.180092,1093.980078,1056.560078,1038.960083,1007.420071,1017.020073,1079.980072,1039.988075,
TAG(56:1)_FA 16:1,0.031094157,1.021786767,0.743144048,0.999011847,1273.78009,1123.480068,1311.180096,1099.500084,1147.100075,1191.008083,1325.140095,1211.440079,1170.220093,1248.300087,1116.360073,1214.292085,
TAG(56:1)_FA 18:0,-0.044223811,0.969811448,0.643139205,0.999011847,1151.58009,1013.420071,999.6600647,1087.98008,1039.420067,1058.412074,1031.740067,1016.160076,1032.200069,1039.240067,1002.940067,1024.456069,
TAG(56:1)_FA 18:1,-0.116620005,0.922346025,0.221198521,0.999011847,1070.22007,1103.16008,1019.680077,1098.660072,1312.600113,1120.864082,1023.400066,1028.500076,1083.260078,1039.840069,986.3400726,1032.268073,
TAG(56:1)_FA 18:2,0.05102887,1.036003495,0.590072587,0.999011847,1460.960098,1226.460083,1233.600082,1220.620079,1059.320072,1240.192083,1491.900108,1099.660088,1334.740093,1270.520088,1215.94009,1282.552094,
TAG(56:1)_FA 20:0,0.009323824,1.006483711,0.922137388,0.999011847,993.4600563,1073.000069,1021.780071,1088.020073,1089.260078,1053.10407,996.16008,1038.660088,1101.640068,1068.08007,1086.160076,1058.140076,
TAG(56:1)_FA 20:4,0.00554861,1.003853409,0.953639113,0.999011847,1019.680065,1092.840076,995.4000664,1004.74007,1100.940071,1042.72007,1050.620068,978.3200645,1088.060078,987.7000694,1118.880077,1044.716071,
TAG(56:2)_FA 16:0,0.051034154,1.036007289,0.590675832,0.999011847,1290.520084,1084.100071,1118.140079,1139.220078,1290.280102,1184.452083,1285.380093,1083.820072,1258.280098,1276.740105,1219.160091,1224.676092,
TAG(56:2)_FA 16:1,-0.090405606,0.939258644,0.341757941,0.999011847,1243.300098,1269.460075,1203.040085,1084.900082,1088.340069,1177.808082,1165.58009,1057.72007,1067.080078,1165.66008,1062.980072,1103.804078,
TAG(56:2)_FA 18:0,0.058903157,1.041673503,0.535978663,0.999011847,1138.700089,1162.780087,1010.900066,1013.980072,1148.140079,1094.900079,1080.16008,1102.520084,1052.240074,1093.480068,1356.880112,1137.056084,
TAG(56:2)_FA 18:1,0.063922712,1.0453041,0.499743524,0.999011847,1371.640079,1223.260078,1130.66008,1101.800083,1362.940105,1238.060085,1394.360107,1302.640091,1084.360081,1091.98008,1574.940125,1289.656097,
TAG(56:2)_FA 18:2,-0.009307179,0.993569519,0.921998045,0.999011847,1161.820076,1110.68008,1141.640068,1230.880093,1130.200085,1155.04408,1150.820087,1150.320076,1260.200085,1129.440083,1040.680077,1146.292081,
TAG(56:2)_FA 20:0,-0.045877634,0.968700349,0.628862393,0.999011847,1112.460087,1236.320076,1192.220085,1257.180099,1264.840096,1212.604089,1177.120079,1135.840073,1199.380089,1104.740089,1246.480095,1172.712085,
TAG(56:2)_FA 20:4,0.034624649,1.024290295,0.716693557,0.999011847,1028.740078,1040.460079,1030.280087,983.0200653,1109.920067,1038.484075,1033.160072,1133.620079,1047.220093,1064.960075,1028.380074,1061.468079,
TAG(56:3)_FA 16:0,-0.031474611,0.978419722,0.74150474,0.999011847,1080.50008,1076.240074,1088.640079,1002.460072,1062.700073,1062.108076,1059.920074,1059.960072,969.2000656,1121.460083,973.9400673,1036.896072,
TAG(56:3)_FA 16:1,0.083677297,1.059715719,0.379670032,0.999011847,1090.500088,1088.820076,1043.800076,1092.900085,1007.820076,1064.76808,1123.360081,1046.420074,1198.540089,1174.960091,1089.680069,1126.592081,
TAG(56:3)_FA 18:0,0.013914655,1.009691566,0.884098665,0.999011847,1056.32008,1094.420078,1002.040077,990.8000679,1038.640072,1036.444075,1038.32008,1011.780075,1062.380074,1097.200077,1012.660076,1044.468076,
TAG(56:3)_FA 18:1,-0.055656756,0.962156342,0.559138481,0.999011847,1165.540085,1033.820068,1080.140083,1175.720089,1081.500069,1107.344079,1146.080074,1028.560074,1032.960068,1081.50008,1028.880062,1063.596072,
TAG(56:3)_FA 18:2,0.053214673,1.037574316,0.57705335,0.999011847,999.4000702,1074.560085,1035.16008,997.6000671,1049.540077,1031.252076,1068.940075,1116.660069,1050.500065,1108.960075,995.120079,1068.036073,
TAG(56:3)_FA 20:0,0.003099358,1.00215062,0.974086888,0.999011847,1039.720074,1027.420078,1090.620071,1033.300076,1058.020073,1049.816074,1060.160072,1023.080078,1062.940086,1046.780071,1057.180069,1050.028075,
TAG(56:3)_FA 20:4,0.010274971,1.007147489,0.914225229,0.999011847,1062.140072,1020.800072,1040.540081,981.7800674,1157.280079,1052.508074,1109.840084,1077.140087,1038.060078,1039.560074,1024.760078,1057.87208,
TAG(56:4)_FA 16:0,-0.025065501,0.982775978,0.792320398,0.999011847,1050.680073,1207.880089,1066.440067,1037.000076,1231.800095,1118.76008,1033.260071,1265.600094,1105.400074,1038.780071,1043.620071,1097.332076,
TAG(56:4)_FA 16:1,9.91E-04,1.00068744,0.99170937,0.999011847,1077.240074,1096.000072,1071.280083,990.7800674,1021.280064,1051.316072,1078.540066,1040.200077,1049.760071,1056.780075,1024.060081,1049.868074,
TAG(56:4)_FA 18:0,0.022988679,1.01606217,0.809699371,0.999011847,1066.200069,1019.380066,1034.920074,995.1600761,1038.84008,1030.900073,1085.260078,1051.660076,1013.600075,1090.100082,986.1200714,1045.348077,
TAG(56:4)_FA 18:1,-0.030357642,0.979177531,0.750646777,0.999011847,1055.340076,1011.980076,1035.160057,1030.200077,1037.520077,1034.040073,980.2800713,1012.700069,1014.500065,996.1600761,1047.960083,1010.320073,
TAG(56:4)_FA 18:2,0.042328366,1.02977444,0.657486573,0.999011847,1008.320072,1019.860077,1010.200073,1023.760071,1054.720066,1023.372072,1013.40007,1062.420078,1028.540077,1120.32008,1034.04007,1051.744075,
TAG(56:4)_FA 20:0,0.086860462,1.062056459,0.362564348,0.999011847,1023.580067,1022.240074,1007.300079,997.4800797,1074.900082,1025.100076,1185.12009,1033.66008,1094.900082,1070.660072,1050.200077,1086.90808,
TAG(56:4)_FA 20:4,0.218378716,1.163425408,0.021764538,0.231691995,1091.980072,1036.360077,1051.240078,1032.620068,1012.960064,1045.032072,1270.34008,1120.500069,1460.680111,1198.340069,1024.260075,1214.824081,
TAG(56:5)_FA 16:0,-0.157046028,0.896859546,0.095955513,0.69579336,1286.500095,2303.600147,1242.640076,1408.360096,1302.120094,1508.644102,1170.800083,1734.760128,1646.100121,1063.700077,1145.040077,1352.080097,
TAG(56:5)_FA 16:1,-0.033961057,0.976734894,0.720675141,0.999011847,981.3200607,1115.660072,1368.340103,1151.880085,1321.460094,1187.732083,1170.820087,1147.300079,1071.100079,1287.620102,1113.000084,1157.968086,
TAG(56:5)_FA 18:0,0.006818153,1.004737169,0.942621441,0.999011847,1216.280106,1103.360062,1207.940086,1330.840092,1419.100098,1255.504089,1182.720074,1389.220093,1137.360088,1472.880108,1113.420094,1259.120091,
TAG(56:5)_FA 18:1,0.053967883,1.03811616,0.571272619,0.999011847,1045.060074,1126.140072,1030.980076,1002.460083,1077.34008,1056.396077,1223.280094,1048.160069,1054.260082,1039.180077,1107.920071,1094.560078,
TAG(56:5)_FA 18:2,-0.027522472,0.981103693,0.772766259,0.999011847,1163.42009,1028.780075,1056.320072,1122.480076,1068.38007,1087.876077,1080.54007,1035.440075,1056.060081,1121.900085,1032.400063,1065.268075,
TAG(56:5)_FA 20:0,0.099302398,1.071255341,0.296882114,0.999011847,1026.320068,1143.720081,1018.160069,993.6400719,1189.380096,1074.244077,1113.320072,996.7800713,1333.140099,1213.420094,1090.060089,1149.344085,
TAG(56:5)_FA 20:4,0.031000521,1.021720452,0.743440279,0.999011847,1735.240131,1216.800087,1232.380093,1056.420071,1015.480064,1251.264089,1123.760067,1200.620083,1328.940102,1357.060108,1358.0401,1273.684092,
TAG(56:6)_FA 16:0,-0.249657538,0.841096048,0.007867015,0.111399906,1263.200077,3742.78027,1374.500103,1185.140087,1499.040104,1812.932128,1073.980072,2595.260166,1583.140125,1091.580074,1264.260094,1521.644106,
TAG(56:6)_FA 16:1,-0.022973363,0.984202193,0.809548711,0.999011847,1197.300076,1128.800076,1046.180077,1036.88007,1010.580078,1083.948075,1080.84008,991.0200691,1080.920086,1073.920078,1095.280067,1064.396076,
TAG(56:6)_FA 18:0,-0.01510938,0.989581627,0.87403113,0.999011847,1051.800072,1124.220081,1032.080074,1073.980076,1147.040077,1085.824076,1075.260078,1111.940079,1008.560074,1087.220085,1078.500076,1072.296078,
TAG(56:6)_FA 18:1,-0.039406623,0.97305508,0.679707163,0.999011847,1202.620083,970.1400681,989.7200699,1090.440075,1035.120071,1057.608073,1059.500069,1013.400066,1011.320068,1023.960075,1026.280067,1026.892069,
TAG(56:6)_FA 18:2,0.009228569,1.006417259,0.923060767,0.999011847,1024.840069,1019.620071,1001.620071,1029.220074,991.4200706,1013.344071,1039.280075,981.7000656,994.3200684,1072.18008,1002.120071,1017.920072,
TAG(56:6)_FA 20:0,0.044034334,1.030992854,0.644310048,0.999011847,1013.960075,1117.320084,1051.820076,1033.040066,1007.680069,1044.764074,1016.200066,1111.800087,1057.700077,1104.760063,1083.980072,1074.888073,
TAG(56:6)_FA 20:4,-0.041599765,0.971576995,0.662812363,0.999011847,1063.860073,1043.060078,1052.840076,1199.860085,984.9600677,1068.916076,1009.040066,1024.56007,1051.300083,1108.760078,991.5000648,1037.032072,
TAG(56:7)_FA 16:0,0.028676159,1.020075657,0.764083744,0.999011847,979.5200768,1058.680077,1026.600063,957.5800743,1019.22007,1008.320072,958.4000664,1091.160061,1029.080078,1058.94006,994.4800644,1026.412066,
TAG(56:7)_FA 16:1,-0.073571523,0.950282572,0.440805483,0.999011847,1027.520073,1080.860081,1233.520084,990.3200684,1028.08007,1072.060075,995.9200706,1000.540077,1028.700073,997.1400719,1059.700062,1016.400071,
TAG(56:7)_FA 18:0,-0.021651984,0.985104047,0.820609484,0.999011847,1000.920078,995.5400658,1013.580063,1036.24007,1160.300076,1041.316071,1156.360077,1014.980068,1031.960075,988.9800644,930.1800652,1024.49207,
TAG(56:7)_FA 18:1,0.096876708,1.069455689,0.309556709,0.999011847,1119.560089,1053.500072,1024.280067,1012.020077,981.3800659,1038.148074,1073.340076,1055.160076,1026.880062,1360.340099,1022.820084,1107.70808,
TAG(56:7)_FA 18:2,-0.039997142,0.972656874,0.675111498,0.999011847,1101.900082,1056.54007,1014.400066,1080.440083,1061.980068,1063.052074,1039.48008,983.5800705,1056.760078,1074.420071,1006.580067,1032.164073,
TAG(56:7)_FA 20:0,-0.05380875,0.963389597,0.572230875,0.999011847,1139.620079,1146.700085,1108.580082,1073.24007,1075.740086,1108.77608,1071.300072,1122.500084,1003.420071,1143.960079,988.3400688,1065.904075,
TAG(56:7)_FA 20:4,-0.067554608,0.954254105,0.479400468,0.999011847,1003.380074,1054.420074,1053.560081,1110.380077,1034.72007,1051.292075,1038.100067,981.3200722,1002.88007,1006.000072,980.12006,1001.684068,
TAG(56:8)_FA 16:0,-0.092145917,0.938126308,0.332896711,0.999011847,1391.680099,1036.32008,1057.540073,1208.220085,1093.380077,1157.428083,1283.100079,1009.120071,1095.280067,1011.700073,1020.640068,1083.968072,
TAG(56:8)_FA 16:1,-0.159784895,0.895158528,0.093113805,0.685116768,1248.820087,1165.060074,1346.240097,1040.72007,1161.340073,1192.43608,1333.76009,1018.72007,980.8400726,959.4800644,1032.300068,1065.020073,
TAG(56:8)_FA 18:0,0.029664775,1.02077491,0.754954535,0.999011847,1134.220081,1388.040112,1137.780071,1060.800072,994.6600647,1143.10008,1061.400074,953.0200653,1076.860077,1090.280071,1632.020123,1162.716082,
TAG(56:8)_FA 18:1,-0.040091715,0.972593116,0.673893833,0.999011847,1059.800076,1046.620079,1030.480061,1256.840092,1123.040081,1103.356078,1178.98008,1064.240074,1081.520084,1021.880074,1013.72007,1072.068076,
TAG(56:8)_FA 18:2,-0.040939966,0.972021435,0.667538778,0.999011847,1102.080074,1074.660076,1092.520077,1129.500084,1066.020069,1092.956076,1027.38007,1041.64006,1111.820072,1041.580082,1079.860088,1060.456075,
TAG(56:8)_FA 20:0,0.037579408,1.026390276,0.69216672,0.999011847,1096.860073,1115.020077,1321.28009,1102.740082,1256.940086,1178.568082,1366.060101,1024.420074,1228.740101,1257.380081,1162.380077,1207.796087,
TAG(56:8)_FA 20:4,0.07536933,1.053630731,0.426762466,0.999011847,1203.960075,1304.240101,1107.180088,1051.340069,1290.760086,1191.496084,1632.060116,1052.40007,1103.280075,1345.000095,1133.800068,1253.308085,
TAG(58:0)_FA 16:0,0.020081547,1.014016794,0.833250466,0.999011847,1028.740078,1034.360069,1083.000084,992.5400696,1120.68008,1051.864076,1009.800076,1130.380089,1029.100075,1086.400074,1064.960075,1064.128078,
TAG(58:0)_FA 16:1,0.068838836,1.048872151,0.470052539,0.999011847,1018.660076,982.2600746,1195.58009,997.9800682,1098.240082,1058.544078,1166.940079,1019.740067,1024.500069,1273.940083,1054.500076,1107.924075,
TAG(58:0)_FA 18:0,-0.014355619,0.990098786,0.879340095,0.999011847,1338.440105,1291.680088,1363.8801,1217.140079,1422.640099,1326.756094,1588.620094,1312.760105,1241.820091,1273.520084,1140.680088,1311.480093,
TAG(58:0)_FA 18:1,-0.005953239,0.995882031,0.95011173,0.999011847,1288.16008,1106.040081,1097.980087,1035.940071,1096.720078,1124.968079,1205.10009,1119.400078,1113.480072,1028.180077,1121.980087,1117.628081,
